JollyCrafts,This was me yesterday at #HobbyLobby !! #crafts #craftaholic #crossstitch http://t.co/0i8BClxVqM
jaime_wright,Is it weird I just discovered #HobbyLobby and what's your favorite item there?
jaime_wright,#hobbylobby my newly discovered weakness https://t.co/UGSQtZNvhX
PantLyss,#Hobbylobby's stamp selection makes me regret not majoring in education. #iwantthemall #ihavenothingtostamp
SquirtGG,“@VickiHillhouse: Hobby Lobby is first…new #WallaWalla Town Center retail development http://t.co/nRdrpg65fu” #boycott! #dogcott #HobbyLobby
LadyPonusky,Game of Thrones collection at Hobby Lobby. #GoT #GameOfThrones #HobbyLobby https://t.co/VqMXDzU4MX
mckbirdbks,#HobbyLobby  who do these people think they were http://t.co/bJZ51LEFip
JLenardDetroit,"Supreme Court #HobbyLobby (#ReligiousFreedom) 4 Libs, case abt: LIB-RELIGION: Sep FROM Church TO State: http://t.co/NajOpvlLLp #PJNet"
AttyTMD,Or will Rolling Stone be loathe to claim that a corporation or LLC has First Amendment rights? 2/2 #hobbylobby #liberal_hypocrites
A10Jim,"RT @Cheri_Kentucky: “@PatriotMash: Religious groups MUST provide abortions for illegal immigrants, ACLU says http://t.co/JJoyo9rg7k” #RFRA …"
Cheri_Kentucky,"“@PatriotMash: Religious groups MUST provide abortions for illegal immigrants, ACLU says http://t.co/JJoyo9rg7k” #RFRA #HobbyLobby ANYONE"
JLenardDetroit,"Supreme Court #HobbyLobby #ReligiousFreedom 4 Libs, all abt: LIB-RELIGION: Sep FROM Church TO State: http://t.co/NajOpvlLLp #PJNet"
JLenardDetroit,"4 #SCOTUS (Supreme Court) #HobbyLobby #ReligiousFreedom ruling, Left continues: #ContraceptionDeception: http://t.co/l9rshVRmUg #PJNet"
mckbirdbks,#HobbyLobby who do these people think they were http://t.co/bJZ51LEFip
